Date,ID,Chamber.Channel,Run,Species,Temp.Cat,Start.time,Stop.Time,Ambient_Nutrient,Light_Dark,Organism.ID,Dry.weight,Blank,Volume
6/14/22,U9Blank_ND_39C,9,4,Ulv,39,17:36:47,17:45:17,Nutrient,Dark,U9_ND,0,1,680
6/14/22,U9Blank_ND_42C,9,4,Ulv,42,19:10:13,19:17:01,Nutrient,Dark,U9_ND,0,1,680
6/14/22,U10_ND_16C,10,4,Ulv,16,8:53:07,9:06:49,Nutrient,Dark,U10_ND,0.167,0,660
6/14/22,U10_ND_20C,10,4,Ulv,20,9:41:02,9:57:18,Nutrient,Dark,U10_ND,0.167,0,660
6/14/22,U10_ND_22C,10,4,Ulv,22,10:18:10,10:32:01,Nutrient,Dark,U10_ND,0.167,0,660
6/14/22,U10_ND_24C,10,4,Ulv,24,11:05:12,11:20:56,Nutrient,Dark,U10_ND,0.167,0,660
6/14/22,U10_ND_26C,10,4,Ulv,26,11:43:55,11:59:10,Nutrient,Dark,U10_ND,0.167,0,660
6/14/22,U10_ND_28C,10,4,Ulv,28,12:23:35,12:35:31,Nutrient,Dark,U10_ND,0.167,0,660
6/14/22,U10_ND_30C,10,4,Ulv,30,13:18:33,13:30:43,Nutrient,Dark,U10_ND,0.167,0,660
6/14/22,U10_ND_32C,10,4,Ulv,32,14:37:03,14:46:36,Nutrient,Dark,U10_ND,0.167,0,660
6/14/22,U10_ND_34C,10,4,Ulv,34,15:18:01,15:24:27,Nutrient,Dark,U10_ND,0.167,0,660
6/14/22,U10_ND_36C,10,4,Ulv,36,16:02:59,16:16:39,Nutrient,Dark,U10_ND,0.167,0,660
6/14/22,U10_ND_39C,10,4,Ulv,39,17:38:32,17:45:20,Nutrient,Dark,U10_ND,0.167,0,660
6/14/22,U10_ND_42C,10,4,Ulv,42,19:05:15,19:13:19,Nutrient,Dark,U10_ND,0.167,0,660
6/15/22,G1_NL_16C,1,5,Grac,16,8:29:08,8:42:41,Nutrient,Light,G1_NL,0.595,0,645
6/15/22,G1_NL_20C,1,5,Grac,20,9:17:40,9:30:57,Nutrient,Light,G1_NL,0.595,0,645
6/15/22,G1_NL_22C,1,5,Grac,22,9:57:04,10:08:55,Nutrient,Light,G1_NL,0.595,0,645
6/15/22,G1_NL_24C,1,5,Grac,24,10:32:09,10:45:46,Nutrient,Light,G1_NL,0.595,0,645
6/15/22,G1_NL_26C,1,5,Grac,26,11:07:20,11:20:37,Nutrient,Light,G1_NL,0.595,0,645
6/15/22,G1_NL_28C,1,5,Grac,28,11:46:04,11:55:33,Nutrient,Light,G1_NL,0.595,0,645
6/15/22,G1_NL_30C,1,5,Grac,30,12:20:55,12:38:36,Nutrient,Light,G1_NL,0.595,0,645
6/15/22,G1_NL_32C,1,5,Grac,32,13:06:27,13:15:42,Nutrient,Light,G1_NL,0.595,0,645
6/15/22,G1_NL_34C,1,5,Grac,34,13:51:54,14:02:49,Nutrient,Light,G1_NL,0.595,0,645
6/15/22,G1_NL_36C,1,5,Grac,36,14:51:25,15:07:23,Nutrient,Light,G1_NL,0.595,0,645
6/15/22,G1_NL_39C,1,5,Grac,39,15:48:15,16:01:52,Nutrient,Light,G1_NL,0.595,0,645
6/15/22,G1_NL_42C,1,5,Grac,42,16:59:02,17:06:13,Nutrient,Light,G1_NL,0.595,0,645
6/15/22,G2_NL_16C,2,5,Grac,16,8:29:11,8:42:47,Nutrient,Light,G2_NL,0.798,0,650
6/15/22,G2_NL_20C,2,5,Grac,20,9:17:43,9:31:00,Nutrient,Light,G2_NL,0.798,0,650
6/15/22,G2_NL_22C,2,5,Grac,22,9:57:07,10:08:58,Nutrient,Light,G2_NL,0.798,0,650
6/15/22,G2_NL_24C,2,5,Grac,24,10:32:14,10:45:49,Nutrient,Light,G2_NL,0.798,0,650
6/15/22,G2_NL_26C,2,5,Grac,26,11:07:24,11:20:40,Nutrient,Light,G2_NL,0.798,0,650
6/15/22,G2_NL_28C,2,5,Grac,28,11:41:19,11:54:21,Nutrient,Light,G2_NL,0.798,0,650
6/15/22,G2_NL_30C,2,5,Grac,30,12:20:57,12:38:40,Nutrient,Light,G2_NL,0.798,0,650
6/15/22,G2_NL_32C,2,5,Grac,32,13:02:54,13:15:47,Nutrient,Light,G2_NL,0.798,0,650
6/15/22,G2_NL_34C,2,5,Grac,34,13:42:26,14:00:26,Nutrient,Light,G2_NL,0.798,0,650
6/15/22,G2_NL_36C,2,5,Grac,36,14:39:33,14:55:19,Nutrient,Light,G2_NL,0.798,0,650
6/15/22,G2_NL_39C,2,5,Grac,39,15:55:22,16:01:56,Nutrient,Light,G2_NL,0.798,0,650
6/15/22,G2_NL_42C,2,5,Grac,42,16:51:04,17:00:45,Nutrient,Light,G2_NL,0.798,0,650
6/15/22,G3_NL_16C,3,5,Grac,16,8:29:13,8:42:49,Nutrient,Light,G3_NL,0.785,0,634
6/15/22,G3_NL_20C,3,5,Grac,20,9:19:25,9:31:03,Nutrient,Light,G3_NL,0.785,0,634
6/15/22,G3_NL_22C,3,5,Grac,22,9:57:10,10:09:01,Nutrient,Light,G3_NL,0.785,0,634
6/15/22,G3_NL_24C,3,5,Grac,24,10:32:17,10:45:52,Nutrient,Light,G3_NL,0.785,0,634
6/15/22,G3_NL_26C,3,5,Grac,26,11:08:30,11:20:42,Nutrient,Light,G3_NL,0.785,0,634
6/15/22,G3_NL_28C,3,5,Grac,28,11:44:05,11:55:38,Nutrient,Light,G3_NL,0.785,0,634
6/15/22,G3_NL_30C,3,5,Grac,30,12:23:24,12:38:43,Nutrient,Light,G3_NL,0.785,0,634
6/15/22,G3_NL_32C,3,5,Grac,32,13:02:57,13:15:49,Nutrient,Light,G3_NL,0.785,0,634
6/15/22,G3_NL_34C,3,5,Grac,34,13:42:30,13:58:26,Nutrient,Light,G3_NL,0.785,0,634
6/15/22,G3_NL_36C,3,5,Grac,36,14:55:26,15:03:41,Nutrient,Light,G3_NL,0.785,0,634
6/15/22,G3_NL_39C,3,5,Grac,39,15:55:01,16:02:01,Nutrient,Light,G3_NL,0.785,0,634
6/15/22,G3_NL_42C,3,5,Grac,42,17:00:33,17:07:02,Nutrient,Light,G3_NL,0.785,0,634
6/15/22,G4_NL_16C,4,5,Grac,16,8:29:17,8:42:51,Nutrient,Light,G4_NL,0.732,0,629
6/15/22,G4_NL_20C,4,5,Grac,20,9:17:48,9:31:06,Nutrient,Light,G4_NL,0.732,0,629
6/15/22,G4_NL_22C,4,5,Grac,22,9:57:12,10:09:03,Nutrient,Light,G4_NL,0.732,0,629
6/15/22,G4_NL_24C,4,5,Grac,24,10:34:21,10:45:55,Nutrient,Light,G4_NL,0.732,0,629
6/15/22,G4_NL_26C,4,5,Grac,26,11:07:29,11:20:45,Nutrient,Light,G4_NL,0.732,0,629
6/15/22,G4_NL_28C,4,5,Grac,28,11:41:23,11:54:33,Nutrient,Light,G4_NL,0.732,0,629
6/15/22,G4_NL_30C,4,5,Grac,30,12:21:03,12:38:48,Nutrient,Light,G4_NL,0.732,0,629
6/15/22,G4_NL_32C,4,5,Grac,32,13:02:59,13:15:51,Nutrient,Light,G4_NL,0.732,0,629
6/15/22,G4_NL_34C,4,5,Grac,34,13:50:13,14:02:57,Nutrient,Light,G4_NL,0.732,0,629
6/15/22,G4_NL_36C,4,5,Grac,36,14:51:38,15:01:22,Nutrient,Light,G4_NL,0.732,0,629
6/15/22,G4_NL_39C,4,5,Grac,39,15:48:24,16:02:05,Nutrient,Light,G4_NL,0.732,0,629
6/15/22,G4_NL_42C,4,5,Grac,42,16:58:46,17:07:05,Nutrient,Light,G4_NL,0.732,0,629
6/15/22,G5_NL_16C,5,5,Grac,16,8:29:19,8:42:53,Nutrient,Light,G5_NL,0.868,0,640
6/15/22,G5_NL_20C,5,5,Grac,20,9:17:50,9:31:10,Nutrient,Light,G5_NL,0.868,0,640
6/15/22,G5_NL_22C,5,5,Grac,22,9:57:14,10:09:06,Nutrient,Light,G5_NL,0.868,0,640
6/15/22,G5_NL_24C,5,5,Grac,24,10:32:23,10:45:58,Nutrient,Light,G5_NL,0.868,0,640
6/15/22,G5_NL_26C,5,5,Grac,26,11:07:32,11:20:50,Nutrient,Light,G5_NL,0.868,0,640
6/15/22,G5_NL_28C,5,5,Grac,28,11:45:53,11:55:43,Nutrient,Light,G5_NL,0.868,0,640
6/15/22,G5_NL_30C,5,5,Grac,30,12:21:05,12:38:51,Nutrient,Light,G5_NL,0.868,0,640
6/15/22,G5_NL_32C,5,5,Grac,32,13:03:02,13:15:54,Nutrient,Light,G5_NL,0.868,0,640
6/15/22,G5_NL_34C,5,5,Grac,34,13:42:39,13:49:46,Nutrient,Light,G5_NL,0.868,0,640
6/15/22,G5_NL_36C,5,5,Grac,36,14:55:31,15:02:45,Nutrient,Light,G5_NL,0.868,0,640
6/15/22,G5_NL_39C,5,5,Grac,39,15:57:54,16:02:11,Nutrient,Light,G5_NL,0.868,0,640
6/15/22,G5_NL_42C,5,5,Grac,42,16:58:45,17:07:08,Nutrient,Light,G5_NL,0.868,0,640
6/15/22,G6_NL_16C,6,5,Grac,16,8:32:34,8:42:55,Nutrient,Light,G6_NL,0.685,0,645
6/15/22,G6_NL_20C,6,5,Grac,20,9:17:52,9:31:13,Nutrient,Light,G6_NL,0.685,0,645
6/15/22,G6_NL_22C,6,5,Grac,22,9:57:17,10:09:08,Nutrient,Light,G6_NL,0.685,0,645
6/15/22,G6_NL_24C,6,5,Grac,24,10:32:26,10:46:01,Nutrient,Light,G6_NL,0.685,0,645
6/15/22,G6_NL_26C,6,5,Grac,26,11:07:34,11:20:53,Nutrient,Light,G6_NL,0.685,0,645
6/15/22,G6_NL_28C,6,5,Grac,28,11:43:32,11:55:47,Nutrient,Light,G6_NL,0.685,0,645
6/15/22,G6_NL_30C,6,5,Grac,30,12:22:29,12:38:53,Nutrient,Light,G6_NL,0.685,0,645
6/15/22,G6_NL_32C,6,5,Grac,32,13:03:05,13:15:56,Nutrient,Light,G6_NL,0.685,0,645
6/15/22,G6_NL_34C,6,5,Grac,34,13:52:42,13:57:47,Nutrient,Light,G6_NL,0.685,0,645
6/15/22,G6_NL_36C,6,5,Grac,36,14:53:50,14:58:49,Nutrient,Light,G6_NL,0.685,0,645
6/15/22,G6_NL_39C,6,5,Grac,39,15:56:40,16:02:15,Nutrient,Light,G6_NL,0.685,0,645
6/15/22,G6_NL_42C,6,5,Grac,42,16:56:51,17:04:06,Nutrient,Light,G6_NL,0.685,0,645
6/15/22,G7_NL_16C,7,5,Grac,16,8:29:25,8:42:57,Nutrient,Light,G7_NL,0.844,0,646
6/15/22,G7_NL_20C,7,5,Grac,20,9:17:54,9:31:16,Nutrient,Light,G7_NL,0.844,0,646
6/15/22,G7_NL_22C,7,5,Grac,22,9:57:19,10:09:10,Nutrient,Light,G7_NL,0.844,0,646
6/15/22,G7_NL_24C,7,5,Grac,24,10:32:30,10:46:05,Nutrient,Light,G7_NL,0.844,0,646
6/15/22,G7_NL_26C,7,5,Grac,26,11:07:37,11:20:56,Nutrient,Light,G7_NL,0.844,0,646
6/15/22,G7_NL_28C,7,5,Grac,28,11:44:00,11:55:34,Nutrient,Light,G7_NL,0.844,0,646
6/15/22,G7_NL_30C,7,5,Grac,30,12:21:10,12:38:55,Nutrient,Light,G7_NL,0.844,0,646
6/15/22,G7_NL_32C,7,5,Grac,32,13:03:07,13:15:59,Nutrient,Light,G7_NL,0.844,0,646
6/15/22,G7_NL_34C,7,5,Grac,34,13:42:44,13:59:28,Nutrient,Light,G7_NL,0.844,0,646
6/15/22,G7_NL_36C,7,5,Grac,36,14:44:47,14:58:46,Nutrient,Light,G7_NL,0.844,0,646
6/15/22,G7_NL_39C,7,5,Grac,39,15:52:36,16:02:18,Nutrient,Light,G7_NL,0.844,0,646
6/15/22,G7_NL_42C,7,5,Grac,42,16:46:14,16:59:30,Nutrient,Light,G7_NL,0.844,0,646
6/15/22,G8Blank_NL_16C,8,5,Grac,16,8:29:56,8:42:59,Nutrient,Light,G8_NL,0,1,680
6/15/22,G8Blank_NL_20C,8,5,Grac,20,9:18:07,9:31:19,Nutrient,Light,G8_NL,0,1,680
6/15/22,G8Blank_NL_22C,8,5,Grac,22,9:59:05,10:09:12,Nutrient,Light,G8_NL,0,1,680
6/15/22,G8Blank_NL_24C,8,5,Grac,24,10:32:36,10:46:09,Nutrient,Light,G8_NL,0,1,680
6/15/22,G8Blank_NL_26C,8,5,Grac,26,11:07:40,11:21:01,Nutrient,Light,G8_NL,0,1,680
6/15/22,G8Blank_NL_28C,8,5,Grac,28,11:41:40,11:55:52,Nutrient,Light,G8_NL,0,1,680
6/15/22,G8Blank_NL_30C,8,5,Grac,30,12:21:16,12:38:59,Nutrient,Light,G8_NL,0,1,680
6/15/22,G8Blank_NL_32C,8,5,Grac,32,13:03:09,13:16:01,Nutrient,Light,G8_NL,0,1,680
6/15/22,G8Blank_NL_34C,8,5,Grac,34,13:42:47,14:03:07,Nutrient,Light,G8_NL,0,1,680
6/15/22,G8Blank_NL_36C,8,5,Grac,36,14:54:46,15:04:40,Nutrient,Light,G8_NL,0,1,680
6/15/22,G8Blank_NL_39C,8,5,Grac,39,15:59:11,16:03:02,Nutrient,Light,G8_NL,0,1,680
6/15/22,G8Blank_NL_42C,8,5,Grac,42,17:00:33,17:07:16,Nutrient,Light,G8_NL,0,1,680
6/15/22,G9_NL_16C,9,5,Grac,16,8:29:30,8:43:01,Nutrient,Light,G9_NL,0.807,0,649
6/15/22,G9_NL_20C,9,5,Grac,20,9:18:04,9:31:23,Nutrient,Light,G9_NL,0.807,0,649
6/15/22,G9_NL_22C,9,5,Grac,22,9:57:23,10:09:14,Nutrient,Light,G9_NL,0.807,0,649
6/15/22,G9_NL_24C,9,5,Grac,24,10:32:42,10:46:12,Nutrient,Light,G9_NL,0.807,0,649
6/15/22,G9_NL_26C,9,5,Grac,26,11:07:44,11:21:03,Nutrient,Light,G9_NL,0.807,0,649
6/15/22,G9_NL_28C,9,5,Grac,28,11:41:42,11:54:38,Nutrient,Light,G9_NL,0.807,0,649
6/15/22,G9_NL_30C,9,5,Grac,30,12:21:15,12:39:02,Nutrient,Light,G9_NL,0.807,0,649
6/15/22,G9_NL_32C,9,5,Grac,32,13:03:51,13:16:03,Nutrient,Light,G9_NL,0.807,0,649
6/15/22,G9_NL_34C,9,5,Grac,34,13:42:52,14:02:24,Nutrient,Light,G9_NL,0.807,0,649
6/15/22,G9_NL_36C,9,5,Grac,36,14:52:27,15:02:06,Nutrient,Light,G9_NL,0.807,0,649
6/15/22,G9_NL_39C,9,5,Grac,39,15:58:38,16:02:43,Nutrient,Light,G9_NL,0.807,0,649
6/15/22,G9_NL_42C,9,5,Grac,42,16:50:10,17:01:51,Nutrient,Light,G9_NL,0.807,0,649
6/15/22,G10_NL_16C,10,5,Grac,16,8:29:34,8:43:03,Nutrient,Light,G10_NL,0.716,0,640
6/15/22,G10_NL_20C,10,5,Grac,20,9:18:08,9:31:26,Nutrient,Light,G10_NL,0.716,0,640
6/15/22,G10_NL_22C,10,5,Grac,22,9:57:25,10:09:17,Nutrient,Light,G10_NL,0.716,0,640
6/15/22,G10_NL_26C,10,5,Grac,26,11:07:47,11:21:06,Nutrient,Light,G10_NL,0.716,0,640
6/15/22,G10_NL_28C,10,5,Grac,28,11:45:41,11:55:58,Nutrient,Light,G10_NL,0.716,0,640
6/15/22,G10_NL_30C,10,5,Grac,30,12:26:17,12:39:05,Nutrient,Light,G10_NL,0.716,0,640
6/15/22,G10_NL_32C,10,5,Grac,32,13:03:14,13:16:06,Nutrient,Light,G10_NL,0.716,0,640
6/15/22,G10_NL_34C,10,5,Grac,34,13:45:13,14:03:12,Nutrient,Light,G10_NL,0.716,0,640
6/15/22,G10_NL_36C,10,5,Grac,36,14:53:49,15:04:04,Nutrient,Light,G10_NL,0.716,0,640
6/15/22,G10_NL_39C,10,5,Grac,39,15:48:41,16:02:28,Nutrient,Light,G10_NL,0.716,0,640
6/15/22,G10_NL_42C,10,5,Grac,42,16:50:08,17:01:17,Nutrient,Light,G10_NL,0.716,0,640
6/16/22,P1_ND_16C,1,6,Pad,16,9:28:13,9:34:25,Nutrient,Dark,P1_ND,0.77,0,614
6/16/22,P1_ND_20C,1,6,Pad,20,10:28:42,10:41:34,Nutrient,Dark,P1_ND,0.77,0,614
6/16/22,P1_ND_22C,1,6,Pad,22,11:00:22,11:16:12,Nutrient,Dark,P1_ND,0.77,0,614
6/16/22,P1_ND_24C,1,6,Pad,24,11:34:27,11:47:53,Nutrient,Dark,P1_ND,0.77,0,614
6/16/22,P1_ND_26C,1,6,Pad,26,12:14:30,12:27:28,Nutrient,Dark,P1_ND,0.77,0,614
6/16/22,P1_ND_28C,1,6,Pad,28,12:59:11,13:12:17,Nutrient,Dark,P1_ND,0.77,0,614
6/16/22,P1_ND_30C,1,6,Pad,30,13:37:55,13:48:49,Nutrient,Dark,P1_ND,0.77,0,614
6/16/22,P1_ND_32C,1,6,Pad,32,14:21:39,14:34:33,Nutrient,Dark,P1_ND,0.77,0,614
6/16/22,P1_ND_34C,1,6,Pad,34,15:06:46,15:12:55,Nutrient,Dark,P1_ND,0.77,0,614
6/16/22,P1_ND_36C,1,6,Pad,36,15:39:44,15:46:19,Nutrient,Dark,P1_ND,0.77,0,614
6/16/22,P1_ND_39C,1,6,Pad,39,16:26:21,16:33:52,Nutrient,Dark,P1_ND,0.77,0,614
6/16/22,P1_ND_42C,1,6,Pad,42,16:59:15,17:16:04,Nutrient,Dark,P1_ND,0.77,0,614
6/16/22,P2Blank_ND_16C,2,6,Pad,16,9:26:00,9:36:10,Nutrient,Dark,P2_ND,0,1,680
6/16/22,P2Blank_ND_20C,2,6,Pad,20,10:19:43,10:41:37,Nutrient,Dark,P2_ND,0,1,680
6/16/22,P2Blank_ND_22C,2,6,Pad,22,11:00:51,11:16:15,Nutrient,Dark,P2_ND,0,1,680
6/16/22,P2Blank_ND_24C,2,6,Pad,24,11:34:56,11:47:57,Nutrient,Dark,P2_ND,0,1,680
6/16/22,P2Blank_ND_26C,2,6,Pad,26,12:14:34,12:27:30,Nutrient,Dark,P2_ND,0,1,680
6/16/22,P2Blank_ND_28C,2,6,Pad,28,12:51:17,13:12:19,Nutrient,Dark,P2_ND,0,1,680
6/16/22,P2Blank_ND_30C,2,6,Pad,30,13:36:03,13:48:51,Nutrient,Dark,P2_ND,0,1,680
6/16/22,P2Blank_ND_32C,2,6,Pad,32,14:21:43,14:34:36,Nutrient,Dark,P2_ND,0,1,680
6/16/22,P2Blank_ND_34C,2,6,Pad,34,15:05:23,15:12:58,Nutrient,Dark,P2_ND,0,1,680
6/16/22,P2Blank_ND_36C,2,6,Pad,36,15:33:07,15:45:37,Nutrient,Dark,P2_ND,0,1,680
6/16/22,P2Blank_ND_39C,2,6,Pad,39,16:24:42,16:35:33,Nutrient,Dark,P2_ND,0,1,680
6/16/22,P2Blank_ND_42C,2,6,Pad,42,16:58:57,17:16:06,Nutrient,Dark,P2_ND,0,1,680
6/16/22,P3_ND_16C,3,6,Pad,16,9:28:55,9:36:13,Nutrient,Dark,P3_ND,0.701,0,623
6/16/22,P3_ND_20C,3,6,Pad,20,10:22:00,10:41:40,Nutrient,Dark,P3_ND,0.701,0,623
6/16/22,P3_ND_22C,3,6,Pad,22,11:00:29,11:16:17,Nutrient,Dark,P3_ND,0.701,0,623
6/16/22,P3_ND_24C,3,6,Pad,24,11:34:33,11:48:00,Nutrient,Dark,P3_ND,0.701,0,623
6/16/22,P3_ND_26C,3,6,Pad,26,12:15:54,12:27:33,Nutrient,Dark,P3_ND,0.701,0,623
6/16/22,P3_ND_28C,3,6,Pad,28,12:51:19,13:12:22,Nutrient,Dark,P3_ND,0.701,0,623
6/16/22,P3_ND_30C,3,6,Pad,30,13:36:06,13:48:55,Nutrient,Dark,P3_ND,0.701,0,623
6/16/22,P3_ND_32C,3,6,Pad,32,14:22:08,14:34:47,Nutrient,Dark,P3_ND,0.701,0,623
6/16/22,P3_ND_34C,3,6,Pad,34,15:00:01,15:13:01,Nutrient,Dark,P3_ND,0.701,0,623
6/16/22,P3_ND_36C,3,6,Pad,36,15:42:27,15:46:25,Nutrient,Dark,P3_ND,0.701,0,623
6/16/22,P3_ND_39C,3,6,Pad,39,16:24:06,16:33:00,Nutrient,Dark,P3_ND,0.701,0,623
6/16/22,P3_ND_42C,3,6,Pad,42,16:59:04,17:16:08,Nutrient,Dark,P3_ND,0.701,0,623
6/16/22,P4_ND_16C,4,6,Pad,16,9:28:57,9:36:14,Nutrient,Dark,P4_ND,0.886,0,618
6/16/22,P4_ND_20C,4,6,Pad,20,10:19:29,10:41:44,Nutrient,Dark,P4_ND,0.886,0,618
6/16/22,P4_ND_22C,4,6,Pad,22,11:07:32,11:16:21,Nutrient,Dark,P4_ND,0.886,0,618
6/16/22,P4_ND_24C,4,6,Pad,24,11:34:35,11:48:02,Nutrient,Dark,P4_ND,0.886,0,618
6/16/22,P4_ND_26C,4,6,Pad,26,12:14:43,12:27:35,Nutrient,Dark,P4_ND,0.886,0,618
6/16/22,P4_ND_28C,4,6,Pad,28,13:00:20,13:12:26,Nutrient,Dark,P4_ND,0.886,0,618
6/16/22,P4_ND_30C,4,6,Pad,30,13:36:09,13:48:57,Nutrient,Dark,P4_ND,0.886,0,618
6/16/22,P4_ND_32C,4,6,Pad,32,14:22:10,14:34:50,Nutrient,Dark,P4_ND,0.886,0,618
6/16/22,P4_ND_34C,4,6,Pad,34,15:09:13,15:13,Nutrient,Dark,P4_ND,0.886,0,618
6/16/22,P4_ND_36C,4,6,Pad,36,15:33:13,15:46:27,Nutrient,Dark,P4_ND,0.886,0,618
6/16/22,P4_ND_39C,4,6,Pad,39,16:17:43,16:29:28,Nutrient,Dark,P4_ND,0.886,0,618
6/16/22,P4_ND_42C,4,6,Pad,42,17:05:54,17:16:11,Nutrient,Dark,P4_ND,0.886,0,618
6/16/22,P5_ND_16C,5,6,Pad,16,9:29:01,9:36:16,Nutrient,Dark,P5_ND,0.855,0,603
6/16/22,P5_ND_20C,5,6,Pad,20,10:19:31,10:41:46,Nutrient,Dark,P5_ND,0.855,0,603
6/16/22,P5_ND_22C,5,6,Pad,22,11:03:50,11:16:24,Nutrient,Dark,P5_ND,0.855,0,603
6/16/22,P5_ND_24C,5,6,Pad,24,11:39:10,11:48:05,Nutrient,Dark,P5_ND,0.855,0,603
6/16/22,P5_ND_26C,5,6,Pad,26,12:14:46,12:27:37,Nutrient,Dark,P5_ND,0.855,0,603
6/16/22,P5_ND_28C,5,6,Pad,28,12:57:49,13:12:28,Nutrient,Dark,P5_ND,0.855,0,603
6/16/22,P5_ND_30C,5,6,Pad,30,13:36:11,13:49:00,Nutrient,Dark,P5_ND,0.855,0,603
6/16/22,P5_ND_32C,5,6,Pad,32,14:22:12,14:34:53,Nutrient,Dark,P5_ND,0.855,0,603
6/16/22,P5_ND_34C,5,6,Pad,34,15:06:49,15:13:07,Nutrient,Dark,P5_ND,0.855,0,603
6/16/22,P5_ND_36C,5,6,Pad,36,15:33:16,15:46:30,Nutrient,Dark,P5_ND,0.855,0,603
6/16/22,P5_ND_39C,5,6,Pad,39,16:26:13,16:34:20,Nutrient,Dark,P5_ND,0.855,0,603
6/16/22,P5_ND_42C,5,6,Pad,42,17:09:07,17:16:13,Nutrient,Dark,P5_ND,0.855,0,603
6/16/22,P6_ND_16C,6,6,Pad,16,9:24:17,9:36:19,Nutrient,Dark,P6_ND,0.843,0,601
6/16/22,P6_ND_20C,6,6,Pad,20,10:23:28,10:41:49,Nutrient,Dark,P6_ND,0.843,0,601
6/16/22,P6_ND_22C,6,6,Pad,22,11:00:37,11:16:26,Nutrient,Dark,P6_ND,0.843,0,601
6/16/22,P6_ND_24C,6,6,Pad,24,11:34:40,11:48:08,Nutrient,Dark,P6_ND,0.843,0,601
6/16/22,P6_ND_26C,6,6,Pad,26,12:15:00,12:27:40,Nutrient,Dark,P6_ND,0.843,0,601
6/16/22,P6_ND_28C,6,6,Pad,28,12:54:17,13:12:32,Nutrient,Dark,P6_ND,0.843,0,601
6/16/22,P6_ND_30C,6,6,Pad,30,13:36:14,13:49:02,Nutrient,Dark,P6_ND,0.843,0,601
6/16/22,P6_ND_32C,6,6,Pad,32,14:22:14,14:34:55,Nutrient,Dark,P6_ND,0.843,0,601
6/16/22,P6_ND_34C,6,6,Pad,34,15:00:09,15:13:11,Nutrient,Dark,P6_ND,0.843,0,601
6/16/22,P6_ND_36C,6,6,Pad,36,15:37:02,15:46:32,Nutrient,Dark,P6_ND,0.843,0,601
6/16/22,P6_ND_39C,6,6,Pad,39,16:11:35,16:26:47,Nutrient,Dark,P6_ND,0.843,0,601
6/16/22,P6_ND_42C,6,6,Pad,42,17:02:57,17:16:15,Nutrient,Dark,P6_ND,0.843,0,601
6/16/22,P7_ND_16C,7,6,Pad,16,9:24:40,9:36:21,Nutrient,Dark,P7_ND,1.183,0,597
6/16/22,P7_ND_20C,7,6,Pad,20,10:33:31,10:41:51,Nutrient,Dark,P7_ND,1.183,0,597
6/16/22,P7_ND_22C,7,6,Pad,22,11:00:41,11:16:29,Nutrient,Dark,P7_ND,1.183,0,597
6/16/22,P7_ND_24C,7,6,Pad,24,11:34:42,11:48:11,Nutrient,Dark,P7_ND,1.183,0,597
6/16/22,P7_ND_26C,7,6,Pad,26,12:15:03,12:27:43,Nutrient,Dark,P7_ND,1.183,0,597
6/16/22,P7_ND_28C,7,6,Pad,28,12:51:31,13:12:35,Nutrient,Dark,P7_ND,1.183,0,597
6/16/22,P7_ND_30C,7,6,Pad,30,13:36:16,13:49:06,Nutrient,Dark,P7_ND,1.183,0,597
6/16/22,P7_ND_32C,7,6,Pad,32,14:22:18,14:34:57,Nutrient,Dark,P7_ND,1.183,0,597
6/16/22,P7_ND_34C,7,6,Pad,34,15:04:11,15:13:08,Nutrient,Dark,P7_ND,1.183,0,597
6/16/22,P7_ND_36C,7,6,Pad,36,15:33:22,15:45:43,Nutrient,Dark,P7_ND,1.183,0,597
6/16/22,P7_ND_39C,7,6,Pad,39,16:22:16,16:32:28,Nutrient,Dark,P7_ND,1.183,0,597
6/16/22,P7_ND_42C,7,6,Pad,42,15:59:13,17:16:18,Nutrient,Dark,P7_ND,1.183,0,597
6/16/22,P8_ND_16C,8,6,Pad,16,9:25:26,9:36:25,Nutrient,Dark,P8_ND,0.983,0,597
6/16/22,P8_ND_20C,8,6,Pad,20,10:32:02,10:41:54,Nutrient,Dark,P8_ND,0.983,0,597
6/16/22,P8_ND_22C,8,6,Pad,22,11:00:43,11:16:32,Nutrient,Dark,P8_ND,0.983,0,597
6/16/22,P8_ND_24C,8,6,Pad,24,11:34:45,11:48:13,Nutrient,Dark,P8_ND,0.983,0,597
6/16/22,P8_ND_26C,8,6,Pad,26,12:15:06,12:27:45,Nutrient,Dark,P8_ND,0.983,0,597
6/16/22,P8_ND_28C,8,6,Pad,28,12:59:02,13:12:38,Nutrient,Dark,P8_ND,0.983,0,597
6/16/22,P8_ND_30C,8,6,Pad,30,13:36:19,13:49:09,Nutrient,Dark,P8_ND,0.983,0,597
6/16/22,P8_ND_32C,8,6,Pad,32,14:27:54,14:35:00,Nutrient,Dark,P8_ND,0.983,0,597
6/16/22,P8_ND_34C,8,6,Pad,34,15:04:04,15:13:15,Nutrient,Dark,P8_ND,0.983,0,597
6/16/22,P8_ND_36C,8,6,Pad,36,15:38:46,15:46:37,Nutrient,Dark,P8_ND,0.983,0,597
6/16/22,P8_ND_39C,8,6,Pad,39,16:24:46,16:33:16,Nutrient,Dark,P8_ND,0.983,0,597
6/16/22,P8_ND_42C,8,6,Pad,42,16:59:16,17:16:21,Nutrient,Dark,P8_ND,0.983,0,597
